gen testSuiteSize notKilledMutants number_of_tests no_discount_objective no_equiv_mut_not_killed no_equiv_mut_not_killed_perc
812 4 5 1005 5 5 0.5
813 5 0 1005 0 0 0.0
814 5 0 1005 0 0 0.0
815 5 0 1005 0 0 0.0
816 5 0 1005 0 0 0.0
816 4 9 1005 9 9 0.9
817 5 0 1005 0 0 0.0
818 5 0 1005 0 0 0.0
819 5 0 1005 0 0 0.0
820 5 0 1005 0 0 0.0
821 5 0 1005 0 0 0.0
822 5 0 1006 0 0 0.0
823 5 0 1006 0 0 0.0
824 5 0 1007 0 0 0.0
825 5 0 1007 0 0 0.0
826 5 0 1007 0 0 0.0
827 5 0 1007 0 0 0.0
828 5 0 1007 0 0 0.0
829 5 0 1007 0 0 0.0
830 5 0 1007 0 0 0.0
831 5 0 1007 0 0 0.0
832 5 0 1007 0 0 0.0
833 5 0 1007 0 0 0.0
834 5 0 1007 0 0 0.0
835 5 0 1007 0 0 0.0
836 5 0 1007 0 0 0.0
837 5 0 1007 0 0 0.0
838 5 0 1007 0 0 0.0
839 5 0 1007 0 0 0.0
840 5 0 1007 0 0 0.0
841 5 0 1007 0 0 0.0
842 5 0 1007 0 0 0.0
843 5 0 1007 0 0 0.0
844 5 0 1007 0 0 0.0
845 5 0 1008 0 0 0.0
846 5 0 1008 0 0 0.0
847 5 0 1008 0 0 0.0
848 5 0 1008 0 0 0.0
849 5 0 1008 0 0 0.0
850 5 0 1008 0 0 0.0
851 5 0 1008 0 0 0.0
852 5 0 1008 0 0 0.0
853 5 0 1008 0 0 0.0
853 4 5 1008 5 5 0.5
854 5 0 1008 0 0 0.0
855 5 0 1008 0 0 0.0
856 5 0 1008 0 0 0.0
857 5 0 1008 0 0 0.0
858 5 0 1008 0 0 0.0
859 5 0 1008 0 0 0.0
860 5 0 1008 0 0 0.0
861 5 0 1008 0 0 0.0
862 5 0 1008 0 0 0.0
863 5 0 1008 0 0 0.0
864 5 0 1009 0 0 0.0
865 5 0 1009 0 0 0.0
866 5 0 1009 0 0 0.0
867 5 0 1009 0 0 0.0
868 5 0 1009 0 0 0.0
869 5 0 1009 0 0 0.0
870 5 0 1009 0 0 0.0
871 5 0 1009 0 0 0.0
872 5 0 1011 0 0 0.0
873 5 0 1011 0 0 0.0
874 5 0 1011 0 0 0.0
874 4 5 1011 5 5 0.5
875 5 0 1011 0 0 0.0
876 5 0 1011 0 0 0.0
877 5 0 1011 0 0 0.0
878 5 0 1011 0 0 0.0
879 5 0 1011 0 0 0.0
880 5 0 1011 0 0 0.0
881 5 0 1011 0 0 0.0
882 5 0 1011 0 0 0.0
883 5 0 1011 0 0 0.0
884 5 0 1012 0 0 0.0
885 5 0 1013 0 0 0.0
886 5 0 1013 0 0 0.0
887 5 0 1013 0 0 0.0
888 5 0 1013 0 0 0.0
889 5 0 1013 0 0 0.0
890 5 0 1013 0 0 0.0
891 5 0 1013 0 0 0.0
892 5 0 1013 0 0 0.0
893 5 0 1013 0 0 0.0
894 5 0 1013 0 0 0.0
895 5 0 1013 0 0 0.0
896 5 0 1013 0 0 0.0
897 5 0 1013 0 0 0.0
898 5 0 1013 0 0 0.0
899 5 0 1013 0 0 0.0
900 5 0 1013 0 0 0.0
901 5 0 1013 0 0 0.0
902 5 0 1013 0 0 0.0
903 5 0 1013 0 0 0.0
904 5 0 1013 0 0 0.0
904 4 5 1013 5 5 0.5
905 5 0 1013 0 0 0.0
906 5 0 1013 0 0 0.0
907 5 0 1013 0 0 0.0
908 5 0 1013 0 0 0.0
909 5 0 1013 0 0 0.0
910 5 0 1013 0 0 0.0
910 4 2 1013 2 2 0.2
911 5 0 1013 0 0 0.0
912 5 0 1013 0 0 0.0
913 5 0 1013 0 0 0.0
914 5 0 1013 0 0 0.0
915 5 0 1013 0 0 0.0
916 5 0 1013 0 0 0.0
917 5 0 1013 0 0 0.0
918 5 0 1013 0 0 0.0
919 5 0 1013 0 0 0.0
920 5 0 1013 0 0 0.0
921 5 0 1014 0 0 0.0
922 5 0 1014 0 0 0.0
923 5 0 1014 0 0 0.0
924 5 0 1014 0 0 0.0
925 5 0 1014 0 0 0.0
926 5 0 1014 0 0 0.0
927 5 0 1014 0 0 0.0
928 5 0 1014 0 0 0.0
929 5 0 1014 0 0 0.0
930 5 0 1014 0 0 0.0
931 5 0 1014 0 0 0.0
932 5 0 1014 0 0 0.0
933 5 0 1014 0 0 0.0
934 5 0 1014 0 0 0.0
935 5 0 1014 0 0 0.0
936 5 0 1014 0 0 0.0
937 5 0 1014 0 0 0.0
938 5 0 1014 0 0 0.0
939 5 0 1014 0 0 0.0
940 5 0 1014 0 0 0.0
941 5 0 1014 0 0 0.0
942 5 0 1014 0 0 0.0
943 5 0 1014 0 0 0.0
943 4 2 1014 2 2 0.2
944 5 0 1014 0 0 0.0
945 5 0 1014 0 0 0.0
946 5 0 1014 0 0 0.0
947 5 0 1014 0 0 0.0
948 5 0 1014 0 0 0.0
949 5 0 1014 0 0 0.0
950 5 0 1014 0 0 0.0
951 5 0 1014 0 0 0.0
952 5 0 1014 0 0 0.0
953 5 0 1014 0 0 0.0
954 5 0 1014 0 0 0.0
955 5 0 1014 0 0 0.0
956 5 0 1014 0 0 0.0
957 5 0 1014 0 0 0.0
958 5 0 1014 0 0 0.0
959 5 0 1014 0 0 0.0
960 5 0 1014 0 0 0.0
960 4 4 1014 4 4 0.4
961 5 0 1014 0 0 0.0
962 5 0 1014 0 0 0.0
963 5 0 1014 0 0 0.0
964 5 0 1014 0 0 0.0
965 5 0 1014 0 0 0.0
966 5 0 1015 0 0 0.0
967 5 0 1015 0 0 0.0
968 5 0 1015 0 0 0.0
969 5 0 1015 0 0 0.0
970 5 0 1015 0 0 0.0
971 5 0 1015 0 0 0.0
972 5 0 1015 0 0 0.0
973 5 0 1015 0 0 0.0
974 5 0 1016 0 0 0.0
975 5 0 1016 0 0 0.0
976 5 0 1016 0 0 0.0
977 5 0 1016 0 0 0.0
977 4 2 1016 2 2 0.2
978 5 0 1016 0 0 0.0
979 5 0 1016 0 0 0.0
980 5 0 1016 0 0 0.0
981 5 0 1016 0 0 0.0
982 5 0 1016 0 0 0.0
983 5 0 1016 0 0 0.0
984 5 0 1016 0 0 0.0
985 5 0 1016 0 0 0.0
986 5 0 1016 0 0 0.0
987 5 0 1016 0 0 0.0
988 5 0 1016 0 0 0.0
989 5 0 1016 0 0 0.0
990 5 0 1016 0 0 0.0
991 5 0 1016 0 0 0.0
992 5 0 1016 0 0 0.0
993 5 0 1016 0 0 0.0
994 5 0 1016 0 0 0.0
995 5 0 1016 0 0 0.0
996 5 0 1016 0 0 0.0
997 5 0 1016 0 0 0.0
998 5 0 1016 0 0 0.0
999 5 0 1017 0 0 0.0
999 4 2 1017 2 2 0.2
1000 5 0 1017 0 0 0.0
